original_text,original_summary,predicted_summary,rouge_scores,wer_scores,cosine_similarity,bert_score,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap
need filler sale moment worth add water chicken potatoes carrots result good individual package serve meals save long opening plan carefully,easy and tasty, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3799861,0.856988787651062,0.7978889301419259,0.3015950918197632,0.3799860179424286,0.0
recieved hour quickly unfortunately pack emailed customer service let know happened immediately took care problem sent whole new package impressed quickly responded willing help,great customer service, never received,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.10504442,0.851642906665802,0.7738317283242941,0.19768807291984558,0.10504446178674698,0.0
lb white cheese balls contact utz list price great product retailer,price, not what expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.19054157,0.8624358773231506,0.789530211687088,0.05112205073237419,0.19054174423217773,0.0
tangy zesty spicy much turns left vegetables salad great type salad used sandwich spread really nice flavor buying,really do like this dressing, great flavor,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.37235954,0.8607304096221924,0.8007225409150124,0.4771881699562073,0.37235960364341736,0.0
looking reasonably priced tart cherry juice found amazon com product met expectations including pricing definitely reorder thanks providing consumers alternative,tart cherry juice, great juice,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.5744697,0.914945662021637,0.8711639821341889,0.40636157989501953,0.574469804763794,0.249999999375
boxer needed weeks loves thinks treat notice medication inside also great cost saver online,perfect for my dog, my dog loves these,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",1.0,0.4993575,0.8975114226341248,0.8527152901554561,0.19363649189472198,0.49935728311538696,0.3333333322222222
reese changed cheesy popcorn seasoning salt cheese fact little cheese flavor left purchasing product,not like it used to be, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.08600226,0.8319123983383179,0.7547413271665573,0.32647424936294556,0.0860024094581604,0.0
searching cup category columbian coffee finally thought found find pods cups couple cases amazon refuses take return messed,not cup, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4226995,0.9014552235603333,0.840898669064045,0.33461320400238037,0.42269954085350037,0.0
cheese summer hiking trip french able go small producer watch preparation really delicious better often compared oh get,when can get in the, love these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.0052461093,0.8590567111968994,0.7735182625800371,0.087587371468544,0.0052460357546806335,0.0
seem heat taste fine seem get even extra time,umm okay fine, not good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.43197992,0.7940500378608704,0.7448836225271225,0.22133293747901917,0.43197983503341675,0.0
clearly old stale weird chemical aftertaste filling traveling want eat junk food really need washed,not that good, stale,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.35285988,0.8592574596405029,0.7980319139361383,0.3990442156791687,0.3528600037097931,0.0
good moderately flavored salt bargain price favorite use pasta potato water also great bbq rub,sea salt, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.09058427,0.7967594265937805,0.7234243818372488,0.17793262004852295,0.09058425575494766,0.0
strongly flavored hoping want something hint spice end adding pumpkin pie spice coffee filter brewed cup total money time,so so, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.47485566,0.8844268321990967,0.8292240369319915,0.15675975382328033,0.47485554218292236,0.0
tastes good canned version thing would like see bit larger like oz choices oz big oz would right,another good tasting meal from the chef, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.20311934,0.8571763038635254,0.78567702293396,0.20001152157783508,0.20311927795410156,0.0
square chocolate bag lindt dark chocolate truffles sample guess glad buy whole bar stuff good left wondering chocolate much flavor,bland, chocolate chocolate chocolate chocolate chocolate,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",5.0,-0.025861535,0.81511390209198,0.7317922025918961,0.5891579985618591,-0.02586156129837036,0.0
first company tea seattle little shop famous open air market pike place highly reccommend red orange spice tea wonderful beyond description flavor distinct one would know tea store,perfect cup of tea, great tea,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.8722609,0.9046275019645691,0.882723000030841,0.552104651927948,0.8722606897354126,0.249999999375
mixing packets cold drinks seeing settle bottom use ez sweets hot cold drinks cooking baking product high rating look per serving price vs splenda packets,love this product, great product,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.6958635,0.9248131513595581,0.8910422634745097,0.32747533917427063,0.6958632469177246,0.3333333322222222
apprehensive deciding whether try brand ginger ale however good better leading brands top made real sugar corn syrup whatsoever high fructose corn syrup bad health refreshing see great tasting alternative,the best ginger have found so far, great tasting,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3168184,0.8344956040382385,0.7732233139872552,0.35761868953704834,0.31681814789772034,0.0
coffee came quickly perfect condition good seller mix coffee regular coffee scale back caffeine intake decaf coffee gives husband headache one seems working tastes good coffee,good seller, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2212722,0.8639806509017944,0.7930716523528099,0.6516094207763672,0.22127237915992737,0.0
sometimes pop tart need right well like frosted brown sugar cinnamon best subscribe save feature amazon backup snacks emergency breakfasts pantry good value,great for the pantry, great tasting,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.44196102,0.8529160022735596,0.8085616838598704,0.2824596166610718,0.4419611692428589,0.3333333322222222
walmart south carolina picked traveling helped unwind,awesome, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.8437051,0.9992595911026001,0.9583929902315139,0.03276674076914787,0.8437051177024841,0.0
love coffee since cannot drink caffeine one coffee world wonderful full flavor prices gotten way hand draw back find trying coffees around world date none flavor illy caffe decaffeinated,illy decaf whole bean coffee, great coffee,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.7068284,0.8687212467193604,0.8363270902550334,0.5382921695709229,0.7068281173706055,0.16666666638888888
yr old dairy gluten intolerance mix great alternative easy make taste great wheat free mix use bread anything french toast sandwich etc great good tasting alternative,good mix, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.38758075,0.8838493824005127,0.8225950801372528,0.319801926612854,0.3875805139541626,0.0
grandma cookies tasty enough eating healthy try,good quick snack or breakfast, great cookies,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.39384222,0.8570196628570557,0.798886656165123,0.6253074407577515,0.39384227991104126,0.0
coffee tops smooth great flavor great make ice coffee enjoyable breakfast coffee dessert,best coffee, great coffee,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.93514585,0.9993222951889038,0.9748502754831767,0.8284718990325928,0.9351458549499512,0.3333333322222222
really need know many cans also tuna buffet canned cat food thanks,need to know how many in case, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.10867513,0.8367093205451965,0.7606456527858974,0.29132726788520813,0.10867520421743393,0.0
drink alot green tea mixed homemade ginger tea best priced organic green tea sources tried happy tea,great tea great price, great tea,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.84102225,0.9180982112884521,0.9051599478054952,0.7018675804138184,0.841022253036499,0.6666666644444444
love brownies serve friends family one complaint nice able serve brownie without trans fat chewy chocolatey delicious,love it, best brownies ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.19345103,0.8272990584373474,0.7581107091903686,0.5290871858596802,0.19345080852508545,0.0
pleased product best cinnamon bought well taste good reccomend product,great product, great product,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0,1.0,1.0000000165393006,0.5197291970252991,1.000000238418579,0.999999995
coffee made forget starbucks tastes lot like grande lattes drinking using keurig making largest cup size wonderful,dark magic, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.13443284,0.8895620703697205,0.8100161598622799,0.6393952965736389,0.1344328075647354,0.0
smell fantastic bad coffee weak machine brews last stream hot water,yay less plastic weak coffee, not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.23271197,0.8049274682998657,0.7407245552539826,0.21964679658412933,0.23271191120147705,0.0
unfortunately emerald chose add two ingredients family disapointed see potassium sucralose listed ingredients,actually love the tast of these, not as advertised,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.017415516,0.8279598355293274,0.7463829404488206,0.13637635111808777,0.017415549606084824,0.0
started eating costco carried disappeared guess considered seasonal well love little sweet tooth year long pop good go,dark chocolate pomegranate are delicious, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4586947,0.8208523392677307,0.7708757090568543,0.45244231820106506,0.45869433879852295,0.0
expected something lower quality typically buy usual suspect stores incredible value received looks smells exactly like usually buy stores cost fraction price probably even cannot argue packaging completely air tight,perfect and incredible value, good but not great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5334282,0.8399605751037598,0.7933044826984406,0.2774374485015869,0.5334280729293823,0.0
great offer bulk dog treats decent price others reported bugs boxes clean,no bugs, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.22662401,0.907416582107544,0.8325386068224907,0.3789784610271454,0.2266240417957306,0.0
never find agave nectar large bottles saw price quantity two bottles jump good find glad,agave nectar, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.23855153,0.7977827191352844,0.73470305621624,0.4012910723686218,0.2385515570640564,0.0
hit office good cream sugar like drinking candy bar brownie obviously anything beats office coffee stuff pretty good went good ways individual bags make easy fix well,excellent flavor bagged for, good but not great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26233798,0.8092392683029175,0.7466789939999581,0.2467159628868103,0.26233789324760437,0.0
cinnamon candies remember long ago melt mouth super cinnamon taste arrived great condition thanks find today usually extremely hard tasty perfect cooking baking nice little snack,great buy, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5069799,0.8726182579994202,0.8208450281620026,0.4536542296409607,0.5069799423217773,0.0
really like agave nectar incredibly sweet works perfectly iced green tea say sugar,perfect, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.3892942,0.8770741820335388,0.8166173624992371,0.5362370610237122,0.38929426670074463,0.0
pretty much repeat said one minor dent still usable much lower price find locally well worth,good deal, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.42821634,0.9189671277999878,0.8570455503463745,0.2878434658050537,0.42821621894836426,0.0
sure reviewer upset ordered gum particular seller number times tastes great favorite gum reason impossible find nyc,tastes great, gum,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3225763,0.8972182273864746,0.830076744556427,0.5663276314735413,0.32257628440856934,0.0
bars ok caramel good peanut part tastes like kind cereal pushed outside caramel,bars, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.15251872,0.8763189911842346,0.7993634024262429,0.24907822906970978,0.15251871943473816,0.0
coconut oil best nice taste nice flavor really good even give cat highly recommend,awesome coconut oil, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4607545,0.8561171293258667,0.8027582323551179,0.3374444246292114,0.46075451374053955,0.0
sure product would live ads gave energy boost needed needed work overnight shift,great energy, great product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.53169274,0.9019959568977356,0.8590148448610758,0.37112957239151,0.531692624092102,0.3333333322222222
came site looking white tea tangerine flavor settled white tea pear dissappointed tea light smooth taste perfect dinner evening tea drink little caffeine keep,loved it, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26064888,0.883040726184845,0.8129820728302002,0.601205050945282,0.26064884662628174,0.0
came plain brown box packet outside didnt high expectations bulk item broken packets,arrived not as pictured, not as advertised,"{'rouge1': Score(precision=0.6666666666666666, recall=0.5, fmeasure=0.5714285714285715), 'rouge2': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rougeL': Score(precision=0.6666666666666666, recall=0.5, fmeasure=0.5714285714285715)}",0.5,0.49026453,0.9156428575515747,0.8583970913290978,0.32912585139274597,0.49026456475257874,0.0
looking something different traditional ice tea taste found delicious blend loose green tea pineapple refreshing delicious,little taste of the, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3496635,0.8476060628890991,0.7873219054937363,0.6707987785339355,0.34966355562210083,0.0
nice idea two bamboo liked however plant died within week happy,heart, never received,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.1119612,0.8788434267044067,0.7987963691353798,0.09883043169975281,0.11196121573448181,0.0
brand best tasting wild rice found cooks perfectly wonderful wild rice mushroom soup side dish part burgers side note dogs love chicken rice tummy day playing hard lake,wonderful flavor, best rice ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.3501382,0.854254961013794,0.7933391338586807,0.5674870014190674,0.3501381278038025,0.0
use baskets entertaining looks nice holds good amount selection looks decorative stores easily,basket, works well,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.20977297,0.8934928774833679,0.8188277000188828,0.2082015573978424,0.2097730040550232,0.0
coffee packaged well great full fresh flavor received package due date twenty,great full flavor, great coffee,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.4505058,0.8749499917030334,0.8264904022029297,0.6714267730712891,0.4505058526992798,0.249999999375
dog loves yucky texture greasy feel hot dog pieces cheese pieces pocket treat bag dog lot taste treats,great for training, my dog loves these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.3333333333333333,0.1600666,0.8538674116134644,0.7796853432059289,0.5052929520606995,0.16006675362586975,0.0
love coffee prices local walmart sells time sale like would one buy,love it, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.14443558,0.8883037567138672,0.8095838667452335,0.45247507095336914,0.14443551003932953,0.0
skeptical product cracked tastes great works well use four stars bucks ounces expensive,high protein low fat tast great expensive, great energy drink,"{'rouge1': Score(precision=0.3333333333333333, recall=0.14285714285714285, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.14285714285714285, fmeasure=0.2)}",1.0,0.36868802,0.8255668878555298,0.7721516956848619,0.4655788838863373,0.36868804693222046,0.1111111109876543
product arrived excellent condition fresh price actually less paid walmart target stores seem carrying product glad find online satisfied,rice crackers, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.1545384,0.849915087223053,0.7757412618398666,0.4794369041919708,0.1545383334159851,0.0
item listed gluten free products absolutely gluten free luckily opened bag gave one son allergy realized mistake please amazon remove products,not gluten free, poor packaging,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3179244,0.854028046131134,0.7908799481391907,0.3707277774810791,0.3179243803024292,0.0
seasoning heavy eat ordered bunch,ok but not fabulous, great seasoning,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.33905128,0.8203960657119751,0.7620900380611421,0.45709389448165894,0.33905112743377686,0.0
olive oil potato chips delicious crispy crunchy mildly salted salty fresh tasting eating chips write review yummy,really good chips, best chips ever,"{'rouge1': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333)}",1.0,0.9164436,0.9073164463043213,0.8867358527063532,0.5887131690979004,0.9164435863494873,0.1999999996
love tea tastes good smells unlike many teas fragrant disappoint taste department enjoy cookies afternoon snack even add little flavored black teas want little sweeter,best dessert tea ever, great tea,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.7878717,0.8896594047546387,0.861844476210992,0.6785385012626648,0.7878715991973877,0.1999999996
love newman special blend roast green mountain bold rich flavor nice middle road roast highly recommend,great coffe, great coffee,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.43662584,0.940043032169342,0.8866025417709803,0.3872658908367157,0.4366258978843689,0.3333333322222222
well packaged blend rice holds nutty texture crunch wholesome hearty taste blends well vegetables meats,healthy mix, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.1712814,0.8758211731910706,0.8002287536859513,0.11290454864501953,0.17128139734268188,0.0
really high heating point goodness olive oil lighter flavor makes lovely mayonnaise salad dressings etc plus well container attractive looks nice sitting kit counter,good stuff man, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.50681025,0.8428630828857422,0.7940535002946854,0.2571873962879181,0.5068103671073914,0.0
simply best chai ever used buy stores became unavailable reached amazon bingo purchased small cans became unavailable switched bags please please please amazon stop carrying item creamy warm right spices,best chai ever, best chai ever,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,0.9999999,1.0,0.9999999832106995,0.2581547498703003,0.9999997615814209,0.9999999966666667
could thin cocoa coating satisfy chocolate almond craving pleasantly surprised almonds big chocolate aroma delicate dark chocolate flavor exceptionally crunchy texture great also like put bowl mixed dried cherries,healthy alternative to chocolate covered nuts, chocolate chocolate covered chocolate glazed,"{'rouge1': Score(precision=0.4, recall=0.3333333333333333, fmeasure=0.3636363636363636), 'rouge2': Score(precision=0.25, recall=0.2, fmeasure=0.22222222222222224), 'rougeL': Score(precision=0.4, recall=0.3333333333333333, fmeasure=0.3636363636363636)}",0.8333333333333334,0.6118386,0.866303026676178,0.8325014328789938,0.5824244022369385,0.611838698387146,0.33333333277777777
stuff great everything best spice blend used even use weird stuff like mac cheese popcorn,yumm, best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.28689742,0.8329967260360718,0.7697798728942872,0.23623251914978027,0.2868974208831787,0.0
juice light taste like expensive got higher problem packaging great going back buying young coconuts market fresh juice young coconuts much sweeter taste,pretty good but bit too much, good but not too sweet,"{'rouge1': Score(precision=0.6, recall=0.5, fmeasure=0.5454545454545454), 'rouge2': Score(precision=0.25, recall=0.2, fmeasure=0.22222222222222224), 'rougeL': Score(precision=0.6, recall=0.5, fmeasure=0.5454545454545454)}",0.5,0.72089976,0.8776612281799316,0.8463580844282313,0.2955142557621002,0.7208997011184692,0.1999999996
